md,GR
7432.499999999999,76.916
7433.000000000001,76.011
7433.500000000001,74.579
7434.0,73.529
7434.5,73.235
7435.0,73.069
7435.5,72.96
7436.0,70.968
7436.499999999999,69.728
7437.000000000001,69.18
7437.500000000001,71.253
7438.0,77.318
7438.5,77.256
7439.0,76.723
7439.5,75.234
7440.0,73.645
7440.499999999999,72.055
7441.000000000001,70.681
7441.500000000001,70.686
7442.0,71.475
7442.5,73.156
7443.0,74.507
7443.5,75.588
7444.0,76.67
7444.499999999999,79.512
7445.000000000001,79.65
7445.500000000001,78.29
7446.0,75.302
7446.5,72.315
7447.0,69.737
7447.5,67.99
7448.0,67.9
7448.499999999999,71.659
7449.000000000001,74.526
7449.500000000001,75.175
7450.0,75.825
7450.5,76.476
7451.0,78.088
7451.5,81.051
7452.0,81.259
7452.499999999999,78.99
7453.000000000001,74.868
7453.500000000001,72.675
7454.0,74.129
7454.5,75.83
7455.0,77.531
7455.5,79.21
7456.0,78.39
7456.499999999999,77.469
7457.000000000001,69.444
7457.500000000001,67.762
7458.0,68.602
7458.5,70.423
7459.0,80.555
7459.5,80.871
7460.0,80.167
7460.499999999999,78.671
7461.000000000001,77.222
7461.500000000001,75.954
7462.0,74.783
7462.5,73.851
7463.0,73.611
7463.5,74.178
7464.0,75.432
7464.499999999999,76.686
7465.000000000001,77.868
7465.500000000001,79.035
7466.000000000001,80.346
7466.5,81.657
7467.0,83.384
7467.5,85.717
7468.0,86.382
7468.499999999999,86.606
7469.000000000001,86.616
7469.500000000001,86.348
7470.000000000001,85.191
7470.5,84.019
7471.0,83.773
7471.5,83.682
7472.0,83.591
7472.499999999999,82.565
7473.000000000001,80.681
7473.500000000001,79.122
7474.000000000001,77.721
7474.5,76.341
7475.0,75.813
7475.5,76.354
7476.0,79.093
7476.499999999999,81.413
7477.000000000001,84.465
7477.500000000001,87.271
7478.000000000001,89.997
7478.5,90.268
7479.0,89.98
7479.5,88.953
7480.0,85.718
7480.499999999999,85.184
7481.000000000001,84.798
7481.500000000001,85.748
7482.000000000001,88.753
7482.5,92.342
7483.0,92.706
7483.5,88.646
7484.0,82.7
7484.499999999999,74.79
7485.000000000001,52.765
7485.500000000001,38.387
7486.000000000001,38.469
7486.5,41.177
7487.0,43.438
7487.5,43.162
7488.0,40.141
7488.499999999999,40.276
7489.000000000001,60.039
7489.500000000001,71.082
7490.000000000001,81.033
7490.5,90.865
7491.0,97.615
7491.5,97.915
7492.0,97.514
7492.499999999999,95.735
7493.000000000001,92.827
7493.500000000001,89.878
7494.000000000001,87.316
7494.5,86.297
7495.0,85.969
7495.5,86.64
7496.0,87.052
7496.5,87.464
7497.000000000001,87.073
7497.500000000001,86.388
7498.000000000001,83.282
7498.5,79.831
7499.0,76.281
7499.5,74.867
7500.0,74.867
7500.5,76.631
7501.000000000001,78.513
7501.500000000001,80.283
7502.000000000001,82.053
7502.5,82.825
7503.0,82.698
7503.5,80.665
7504.0,75.881
7504.5,74.717
7505.000000000001,74.2
7505.500000000001,73.75
7506.000000000001,66.344
7506.5,68.041
7507.0,70.367
7507.5,70.771
7508.0,69.386
7508.5,66.517
7509.000000000001,66.751
7509.500000000001,69.414
7510.000000000001,75.956
7510.5,78.21
7511.0,78.093
7511.5,75.107
7512.0,72.571
7512.5,72.179
7513.000000000001,72.269
7513.500000000001,73.733
7514.000000000001,74.312
7514.5,73.735
7515.0,73.186
7515.5,73.619
7516.0,74.621
7516.5,77.057
7517.000000000001,78.198
7517.500000000001,77.347
7518.000000000001,75.57
7518.5,73.489
7519.0,71.531
7519.5,71.419
7520.0,73.792
7520.5,81.476
7521.000000000001,81.503
7521.500000000001,79.882
7522.000000000001,78.741
7522.5,80.721
7523.0,84.837
7523.5,85.387
7524.0,83.567
7524.5,78.542
7525.000000000001,75.3
7525.500000000001,72.474
7526.000000000001,71.431
7526.5,73.651
7527.0,75.955
7527.5,76.275
7528.0,76.439
7528.5,76.843
7529.000000000001,81.719
7529.500000000001,83.98
7530.000000000001,83.439
7530.5,82.457
7531.0,82.292
7531.5,82.372
7532.0,82.945
7532.5,85.295
7533.000000000001,88.012
7533.500000000001,89.413
7534.000000000001,89.015
7534.5,88.124
7535.0,88.354
7535.5,89.123
7536.0,89.618
7536.5,88.829
7537.000000000001,86.986
7537.500000000001,85.014
7538.000000000001,77.596
7538.5,74.025
7539.0,63.596
7539.5,56.986
7540.0,57.602
7540.5,65.118
7541.000000000001,73.902
7541.500000000001,77.943
7542.000000000001,77.687
7542.5,73.145
7543.0,68.122
7543.5,70.581
7544.0,75.632
7544.5,80.711
7545.000000000001,84.842
7545.500000000001,89.564
7546.000000000001,91.499
7546.5,92.781
7547.0,94.757
7547.5,97.765
7548.0,99.277
7548.5,99.998
7549.000000000001,100.014
7549.500000000001,98.719
7550.000000000001,94.901
7550.5,94.722
7551.0,95.574
7551.5,96.719
7552.0,97.898
7552.5,98.203
7553.000000000001,98.437
7553.500000000001,100.978
7554.000000000001,107.583
7554.5,112.295
7555.0,114.218
7555.5,115.832
7556.0,120.724
7556.5,126.199
7557.000000000001,134.944
7557.500000000001,135.415
7558.000000000001,130.937
7558.5,116.407
7559.0,108.607
7559.5,102.688
7560.0,96.769
7560.5,90.851
7561.000000000001,85.266
7561.500000000001,81.929
7562.000000000001,78.721
7562.5,77.997
7563.0,79.754
7563.5,81.939
7564.0,83.979
7564.5,85.269
7565.000000000001,85.368
7565.500000000001,85.271
7566.000000000001,84.424
7566.5,83.812
7567.0,84.11
7567.5,84.778
7568.0,86.111
7568.5,84.201
7569.000000000001,83.617
7569.500000000001,83.725
7570.000000000001,83.665
7570.5,83.044
7571.0,81.671
7571.5,79.715
7572.0,78.471
7572.5,79.291
7573.000000000001,82.763
7573.500000000001,84.568
7574.000000000001,85.207
7574.5,85.845
7575.0,86.484
7575.5,87.122
7576.0,87.796
7576.5,88.548
7577.000000000001,86.906
7577.500000000001,85.232
7578.000000000001,80.041
7578.5,74.371
7579.0,68.997
7579.5,63.623
7580.0,61.588
7580.5,61.108
7581.000000000001,77.501
7581.500000000001,79.984
7582.000000000001,77.169
7582.5,60.458
7583.0,50.924
7583.5,42.405
7584.0,36.751
7584.5,31.552
7585.000000000001,29.865
7585.500000000001,32.514
7586.000000000001,34.209
7586.5,36.514
7587.0,39.184
7587.5,41.842
7588.0,43.987
7588.5,43.77
7589.000000000001,43.532
7589.500000000001,43.261
7590.000000000001,44.82
7590.5,78.426
7591.0,78.389
7591.5,75.537
7592.0,71.081
7592.5,68.897
7593.000000000001,66.713
7593.500000000001,64.529
7594.000000000001,63.587
7594.5,63.423
7595.0,68.944
7595.5,74.961
7596.0,79.212
7596.5,79.328
7597.000000000001,75.738
7597.500000000001,64.992
7598.000000000001,58.151
7598.5,56.084
7599.0,54.661
7599.5,54.121
7600.0,53.986
7600.5,54.094
7601.000000000001,55.139
7601.500000000001,57.155
7602.000000000001,63.009
7602.5,70.531
7603.0,76.372
7603.5,80.298
7604.0,80.196
7604.5,76.691
7605.000000000001,70.043
7605.500000000001,62.47
7606.000000000001,53.155
7606.5,45.027
7607.0,36.876
7607.5,24.812
7608.0,24.631
7608.5,28.662
7609.000000000001,37.805
7609.500000000001,41.698
7610.000000000001,41.427
7610.5,40.479
7611.0,36.203
7611.5,35.845
7612.0,35.868
7612.5,36.051
7613.000000000001,36.974
7613.500000000001,39.573
7614.000000000001,46.716
7614.5,56.128
7615.0,58.444
7615.5,58.767
7616.0,59.153
7616.5,60.054
7617.000000000001,61.405
7617.500000000001,62.405
7618.000000000001,62.934
7618.5,63.589
7619.0,67.057
7619.5,68.809
7620.0,68.674
7620.5,55.301
7621.000000000001,54.677
7621.500000000001,54.856
7622.000000000001,55.532
7622.5,69.046
7623.0,85.08
7623.5,86.664
7624.0,85.905
7624.5,81.047
7625.000000000001,80.581
7625.500000000001,83.005
7626.000000000001,93.331
7626.5,94.81
7627.0,94.414
7627.5,93.195
7628.0,91.133
7628.5,87.561
7629.000000000001,83.99
7629.500000000001,80.803
7630.000000000001,77.824
7630.5,71.924
7631.0,63.725
7631.5,57.001
7632.0,50.657
7632.5,44.313
7633.000000000001,42.362
7633.500000000001,42.36
7634.000000000001,42.739
7634.5,44.062
7635.0,45.385
7635.5,55.166
7636.0,59.491
7636.5,59.714
7637.000000000001,61.729
7637.500000000001,65.922
7638.000000000001,68.167
7638.5,70.411
7639.0,72.656
7639.5,72.415
7640.0,72.101
7640.5,71.787
7641.000000000001,71.632
7641.500000000001,72.205
7642.000000000001,72.803
7642.5,73.499
7643.0,73.505
7643.5,73.044
7644.0,72.338
7644.5,71.569
7645.000000000001,70.763
7645.500000000001,68.908
7646.000000000001,66.841
7646.5,63.611
7647.0,60.381
7647.5,59.405
7648.0,58.936
7648.5,58.824
7649.000000000001,60.328
7649.500000000001,70.245
7650.000000000001,69.838
7650.5,69.562
7651.0,69.742
7651.5,71.226
7652.0,72.971
7652.5,73.734
7653.000000000001,71.583
7653.500000000001,66.467
7654.000000000001,65.515
7654.5,64.594
7655.0,63.935
7655.5,58.949
7656.0,58.499
7656.5,61.191
7657.000000000001,65.788
7657.500000000001,69.837
7658.000000000001,69.635
7658.5,69.433
7659.0,69.277
7659.5,69.277
7660.0,75.885
7660.5,74.576
7661.000000000001,68.131
7661.500000000001,64.834
7662.000000000001,61.536
7662.5,51.616
7663.0,43.881
7663.5,42.861
7664.0,42.192
7664.5,41.295
7665.000000000001,41.955
7665.500000000001,43.711
7666.000000000001,48.276
7666.5,56.72
7667.0,61.86
7667.5,62.863
7668.0,61.61
7668.5,51.261
7669.000000000001,40.912
7669.500000000001,35.657
7670.000000000001,29.832
7670.5,24.988
7671.0,24.857
7671.5,25.176
7672.0,27.018
7672.5,29.158
7673.000000000001,31.258
7673.500000000001,30.999
7674.000000000001,30.188
7674.5,29.658
7675.0,29.131
7675.5,28.814
7676.0,28.886
7676.5,30.533
7677.000000000001,32.18
7677.500000000001,35.584
7678.000000000001,38.249
7678.5,43.372
7679.0,67.58
7679.5,74.126
7680.0,71.086
7680.5,57.526
7680.999999999999,56.402
7681.500000000001,56.461
7682.000000000001,57.156
7682.5,58.136
7683.0,59.214
7683.5,59.892
7684.0,60.029
7684.5,58.913
7684.999999999999,56.445
7685.500000000001,52.858
7686.000000000001,49.778
7686.5,48.942
7687.0,49.343
7687.5,49.879
7688.0,51.293
7688.5,54.732
7688.999999999999,58.171
7689.500000000001,61.61
7690.000000000001,65.05
7690.5,65.662
7691.0,65.583
7691.5,65.459
7692.0,65.27
7692.5,64.912
7692.999999999999,63.532
7693.500000000001,62.106
7694.000000000001,61.463
7694.5,61.049
7695.0,60.636
7695.5,60.223
7696.0,58.134
7696.5,56.751
7696.999999999999,56.431
7697.500000000001,57.346
7698.000000000001,60.171
7698.5,62.25
7699.0,62.154
7699.5,61.051
7700.0,51.938
7700.5,51.275
7700.999999999999,51.008
7701.500000000001,52.258
7702.000000000001,56.533
7702.5,62.585
7703.0,68.218
7703.5,69.63
7704.0,68.898
7704.5,64.089
7704.999999999999,63.072
7705.500000000001,62.77
7706.000000000001,62.492
7706.5,62.247
7707.0,62.001
7707.5,61.67
7708.0,61.027
7708.5,60.385
7708.999999999999,59.743
7709.500000000001,56.368
7710.000000000001,56.586
7710.500000000001,60.277
7711.0,64.14
7711.5,68.003
7712.0,70.956
7712.5,71.594
7712.999999999999,71.856
7713.500000000001,71.093
7714.000000000001,70.519
7714.500000000001,69.983
7715.0,69.488
7715.5,67.828
7716.0,64.514
7716.5,60.624
7716.999999999999,52.662
7717.500000000001,49.159
7718.000000000001,41.944
7718.500000000001,41.681
7719.0,44.659
7719.5,46.741
7720.0,46.02
7720.5,39.052
7720.999999999999,34.316
7721.500000000001,33.048
7722.000000000001,31.78
7722.500000000001,31.094
7723.0,30.498
7723.5,29.902
7724.0,29.305
7724.5,28.709
7724.999999999999,28.125
7725.500000000001,27.481
7726.000000000001,25.801
7726.500000000001,25.336
7727.0,25.247
7727.5,25.521
7728.0,26.059
7728.5,26.658
7728.999999999999,28.302
7729.500000000001,28.314
7730.000000000001,23.03
7730.500000000001,23.073
7731.0,26.038
7731.5,29.412
7732.0,32.787
7732.5,33.816
7732.999999999999,32.95
7733.500000000001,29.835
7734.000000000001,27.714
7734.500000000001,25.762
7735.0,25.298
7735.5,24.977
7736.0,24.656
7736.5,24.593
7736.999999999999,25.234
7737.500000000001,25.65
7738.000000000001,25.909
7738.500000000001,25.94
7739.0,25.891
7739.5,24.967
7740.0,23.861
7740.5,22.754
7741.0,22.325
7741.500000000001,22.398
7742.000000000001,22.863
7742.500000000001,23.706
7743.0,25.488
7743.5,27.477
7744.0,29.463
7744.5,31.337
7745.0,32.943
7745.500000000001,34.549
7746.000000000001,35.737
7746.500000000001,35.825
7747.0,33.859
7747.5,30.525
7748.0,27.646
7748.5,27.728
7749.0,29.64
7749.500000000001,32.193
7750.000000000001,31.885
7750.500000000001,30.352
7751.0,29.306
7751.5,30.093
7752.0,31.396
7752.5,32.798
7753.0,33.687
7753.500000000001,33.612
7754.000000000001,33.349
7754.500000000001,31.809
7755.0,30.748
7755.5,30.534
7756.0,30.609
7756.5,32.057
7757.0,34.189
7757.500000000001,35.335
7758.000000000001,35.748
7758.500000000001,34.791
7759.0,33.411
7759.5,31.886
7760.0,31.509
7760.5,31.962
7761.0,33.596
7761.500000000001,35.258
7762.000000000001,36.962
7762.500000000001,38.115
7763.0,37.809
7763.5,36.478
7764.0,35.745
7764.5,39.624
7765.0,47.38
7765.500000000001,64.935
7766.000000000001,90.77
7766.500000000001,95.423
7767.0,103.419
7767.5,110.669
7768.0,116.271
7768.5,121.625
7769.0,122.099
7769.500000000001,121.883
7770.000000000001,119.924
7770.500000000001,107.329
7771.0,106.785
7771.5,109.14
7772.0,112.689
7772.5,113.028
7773.0,108.877
7773.500000000001,104.902
7774.000000000001,100.928
7774.500000000001,97.061
7775.0,93.463
7775.5,88.576
7776.0,80.322
7776.5,79.922
7777.0,84.519
7777.500000000001,86.293
7778.000000000001,86.159
7778.500000000001,84.546
7779.0,80.084
7779.5,78.775
7780.0,78.748
7780.5,79.592
7781.0,82.25
7781.500000000001,86.287
7782.000000000001,90.463
7782.500000000001,89.473
7783.0,87.808
7783.5,87.272
7784.0,88.193
7784.5,93.259
7785.0,93.092
7785.500000000001,92.768
7786.000000000001,91.698
7786.500000000001,90.329
7787.0,88.959
7787.5,87.59
7788.0,81.025
7788.5,79.336
7789.0,80.268
7789.500000000001,84.376
7790.000000000001,87.104
7790.500000000001,88.013
7791.0,86.651
7791.5,83.993
7792.0,81.335
7792.5,78.993
7793.0,77.868
7793.500000000001,77.545
7794.000000000001,77.326
7794.500000000001,77.326
7795.0,78.093
7795.5,78.959
7796.0,79.826
7796.5,80.692
7797.0,82.134
7797.500000000001,86.05
7798.000000000001,87.251
7798.500000000001,87.336
7799.0,87.31
7799.5,87.189
7800.0,86.722
7800.5,86.172
7801.0,85.672
7801.500000000001,85.538
7802.000000000001,88.424
7802.500000000001,88.261
7803.0,86.581
7803.5,83.747
7804.0,79.226
7804.5,77.284
7805.0,76.974
7805.500000000001,76.664
7806.000000000001,77.07
7806.500000000001,79.796
7807.0,82.617
7807.5,86.897
7808.0,86.9
7808.5,84.279
7809.0,80.548
7809.500000000001,76.817
7810.000000000001,73.778
7810.500000000001,73.415
7811.0,74.112
7811.5,76.175
7812.0,80.1
7812.5,84.552
7813.0,86.307
7813.500000000001,86.059
7814.000000000001,83.988
7814.500000000001,82.386
7815.0,82.755
7815.5,84.055
7816.0,85.647
7816.5,86.681
7817.0,83.234
7817.500000000001,78.702
7818.000000000001,74.277
7818.500000000001,74.062
7819.0,74.162
7819.5,74.724
7820.0,76.785
7820.5,78.845
7821.0,80.906
7821.500000000001,82.327
7822.000000000001,82.156
7822.500000000001,79.784
7823.0,77.158
7823.5,76.362
7824.0,75.565
7824.5,74.769
7825.0,75.747
7825.500000000001,76.702
7826.000000000001,81.627
7826.500000000001,81.888
7827.0,79.128
7827.5,76.513
7828.0,70.167
7828.5,69.895
7829.0,69.905
7829.500000000001,71.178
7830.000000000001,75.37
7830.500000000001,74.992
7831.0,73.983
7831.5,73.502
7832.0,73.268
7832.5,74.39
7833.0,76.091
7833.500000000001,78.171
7834.000000000001,81.971
7834.500000000001,83.331
7835.0,83.224
7835.5,81.607
7836.0,79.374
7836.5,77.411
7837.0,76.245
7837.500000000001,74.585
7838.000000000001,71.342
7838.500000000001,68.265
7839.0,66.201
7839.5,65.977
7840.0,66.743
7840.5,70.102
7841.0,73.53
7841.500000000001,73.995
7842.000000000001,73.129
7842.500000000001,72.046
7843.0,72.096
7843.5,73.292
7844.0,75.882
7844.5,78.6
7845.0,82.529
7845.500000000001,83.916
7846.000000000001,84.647
7846.500000000001,85.278
7847.0,86.524
7847.5,88.327
7848.0,88.604
7848.5,85.748
7849.0,83.806
7849.500000000001,83.206
7850.000000000001,83.207
7850.500000000001,84.022
7851.0,84.483
7851.5,84.37
7852.0,83.484
7852.5,80.377
7853.0,79.276
7853.500000000001,82.022
7854.000000000001,86.087
7854.500000000001,89.246
7855.0,90.8
7855.5,87.311
7856.0,85.008
7856.5,83.372
7857.0,82.131
7857.500000000001,81.99
7858.000000000001,82.682
7858.500000000001,87.806
7859.0,88.849
7859.5,86.589
7860.0,79.365
7860.5,77.234
7861.0,76.988
7861.500000000001,81.064
7862.000000000001,85.578
7862.500000000001,90.614
7863.0,90.903
7863.5,88.151
7864.0,87.336
7864.5,87.293
7865.0,88.483
7865.500000000001,89.651
7866.000000000001,90.82
7866.500000000001,93.925
7867.0,97.691
7867.5,101.559
7868.0,101.69
7868.5,98.911
7869.0,96.397
7869.500000000001,95.31
7870.000000000001,96.361
7870.500000000001,98.161
7871.0,98.195
7871.5,94.666
7872.0,92.018
7872.5,89.799
7873.0,89.438
7873.500000000001,89.613
7874.000000000001,93.603
7874.500000000001,96.0
7875.0,97.146
7875.5,98.077
7876.0,98.056
7876.5,93.909
7877.0,92.58
7877.500000000001,92.285
7878.000000000001,93.453
7878.500000000001,96.418
7879.0,97.805
7879.5,98.055
7880.0,91.478
7880.5,85.946
7881.0,85.746
7881.500000000001,87.688
7882.000000000001,89.548
7882.500000000001,88.728
7883.0,81.522
7883.5,81.092
7884.0,82.884
7884.5,86.03
7885.0,87.51
7885.500000000001,86.735
7886.000000000001,86.737
7886.500000000001,92.794
7887.0,95.765
7887.5,97.23
7888.0,98.311
7888.5,98.997
7889.0,99.184
7889.500000000001,98.605
7890.000000000001,85.1
7890.500000000001,84.941
7891.0,86.585
7891.5,88.658
7892.0,90.758
7892.5,95.326
7893.0,98.156
7893.500000000001,99.362
7894.000000000001,97.521
7894.500000000001,94.939
7895.0,90.634
7895.5,85.177
7896.0,82.089
7896.5,82.127
7897.0,85.016
7897.500000000001,87.754
7898.000000000001,87.588
7898.500000000001,82.997
7899.0,82.303
7899.5,82.515
7900.0,85.693
7900.5,88.74
7901.0,92.93
7901.500000000001,95.808
7902.000000000001,96.564
7902.500000000001,97.061
7903.0,97.657
7903.5,99.802
7904.0,100.702
7904.5,100.782
7905.0,98.309
7905.500000000001,95.175
7906.000000000001,93.453
7906.500000000001,92.254
7907.0,91.462
7907.5,92.505
7908.0,95.675
7908.5,102.861
7909.0,101.54
7909.500000000001,99.138
7910.000000000001,97.479
7910.500000000001,105.097
7911.0,103.766
7911.5,102.243
7912.0,101.818
7912.5,101.638
7913.0,104.211
7913.500000000001,104.169
7914.000000000001,103.276
7914.500000000001,99.852
7915.0,95.157
7915.5,87.181
7916.0,87.524
7916.5,88.906
7917.0,90.288
7917.500000000001,93.644
7918.000000000001,93.951
7918.500000000001,92.409
7919.0,90.574
7919.5,88.61
7920.0,86.646
7920.5,84.683
7921.0,83.795
7921.500000000001,84.075
7922.000000000001,84.479
7922.500000000001,86.64
7923.0,87.916
7923.5,88.225
7924.0,86.259
7924.5,85.556
7925.0,86.226
7925.500000000001,86.985
7926.000000000001,87.178
7926.500000000001,87.125
7927.0,87.454
7927.5,90.186
7928.0,90.484
7928.5,92.215
7929.0,95.327
7929.500000000001,95.918
7930.000000000001,95.268
7930.500000000001,93.505
7931.0,91.006
7931.5,90.122
7932.0,89.351
7932.5,89.676
7933.0,91.587
7933.500000000001,94.217
7934.000000000001,96.486
7934.500000000001,100.499
7935.0,102.836
7935.5,103.058
7936.0,98.793
7936.5,88.833
7937.0,80.196
7937.499999999999,63.225
7938.000000000001,47.7
7938.500000000001,45.673
7939.0,46.258
7939.5,48.297
7940.0,50.434
7940.5,50.018
7941.0,47.654
7941.499999999999,46.601
7942.000000000001,46.085
7942.500000000001,46.074
7943.0,48.895
7943.5,56.311
7944.0,64.057
7944.5,77.881
7945.0,82.442
7945.499999999999,90.643
7946.000000000001,93.708
7946.500000000001,96.65
7947.0,98.877
7947.5,100.6
7948.0,97.582
7948.5,95.298
7949.0,94.983
7949.499999999999,97.28
7950.000000000001,104.353
7950.500000000001,104.801
7951.0,103.37
7951.5,99.912
7952.0,99.026
7952.5,98.521
7953.0,98.016
7953.499999999999,97.261
7954.000000000001,96.064
7954.500000000001,95.874
7955.000000000001,97.335
7955.5,104.5
7956.0,110.944
7956.5,118.816
7957.0,126.689
7957.499999999999,128.007
7958.000000000001,125.95
7958.500000000001,122.201
7959.000000000001,118.452
7959.5,114.704
7960.0,110.955
7960.5,108.664
7961.0,108.534
7961.499999999999,110.149
7962.000000000001,112.196
7962.500000000001,114.243
7963.000000000001,119.317
7963.5,122.912
7964.0,121.385
7964.5,120.866
7965.0,127.035
7965.499999999999,142.529
7966.000000000001,142.573
7966.500000000001,136.425
7967.000000000001,133.873
7967.5,143.827
7968.0,153.73
7968.5,175.288
7969.0,194.234
7969.499999999999,196.28
7970.000000000001,191.704
7970.500000000001,163.131
7971.000000000001,139.351
7971.5,116.915
7972.0,99.53
7972.5,82.144
7973.0,74.761
7973.499999999999,72.268
7974.000000000001,72.209
7974.500000000001,72.324
7975.000000000001,72.54
7975.5,72.894
7976.0,73.584
7976.5,73.875
7977.0,73.222
7977.499999999999,71.611
7978.000000000001,71.136
